dataset,application_id,row_index,decision_id,decision_name,threshold,original_probability_good,decision_probability_good,would_approve,changed_feature_count,top_changes,customer_recommendations
german,german_000308,308,3,Add guarantor support and clear other installment plans,0.38999999999999996,0.34804973006248474,0.617685854434967,True,2,"[{""feature"": ""installment_rate"", ""from"": 3.0, ""to"": 2.0, ""delta"": -1.0}, {""feature"": ""other_debtors"", ""from"": ""a101"", ""to"": ""a103""}]","[""Installment burden could be lowered from 3.0 to about 2.0, for example with more income, a lower amount, or a down payment."", ""Adding support such as guarantor could make the application more acceptable.""]"
german,german_000313,313,1,Reduce requested loan amount,0.38999999999999996,0.21356652677059174,0.23374389111995697,False,2,"[{""feature"": ""credit_amount"", ""from"": 685.0, ""to"": 514.0, ""delta"": -171.0}, {""feature"": ""installment_rate"", ""from"": 2.0, ""to"": 1.0, ""delta"": -1.0}]","[""Requested loan amount could be reduced from 685.0 to about 514.0."", ""Installment burden could be lowered from 2.0 to about 1.0, for example with more income, a lower amount, or a down payment.""]"
german,german_000313,313,2,Use a shorter and more affordable repayment plan,0.38999999999999996,0.21356652677059174,0.23963217437267303,False,3,"[{""feature"": ""credit_amount"", ""from"": 685.0, ""to"": 582.0, ""delta"": -103.0}, {""feature"": ""duration"", ""from"": 12.0, ""to"": 9.0, ""delta"": -3.0}, {""feature"": ""installment_rate"", ""from"": 2.0, ""to"": 1.0, ""delta"": -1.0}]","[""Requested loan amount could be reduced from 685.0 to about 582.0."", ""Repayment duration could be shortened from 12.0 months to about 9.0 months."", ""Installment burden could be lowered from 2.0 to about 1.0, for example with more income, a lower amount, or a down payment.""]"
german,german_000313,313,3,Add guarantor support and clear other installment plans,0.38999999999999996,0.21356652677059174,0.4322573244571686,True,3,"[{""feature"": ""installment_rate"", ""from"": 2.0, ""to"": 1.0, ""delta"": -1.0}, {""feature"": ""other_debtors"", ""from"": ""a101"", ""to"": ""a103""}, {""feature"": ""other_installment_plans"", ""from"": ""a141"", ""to"": ""a143""}]","[""Installment burden could be lowered from 2.0 to about 1.0, for example with more income, a lower amount, or a down payment."", ""Adding support such as guarantor could make the application more acceptable."", ""Other installment plan status could change from other installment plan at bank to no other installment plan.""]"
german,german_000315,315,1,Reduce requested loan amount,0.38999999999999996,0.18023058772087097,0.1992788463830948,False,2,"[{""feature"": ""credit_amount"", ""from"": 2746.0, ""to"": 2060.0, ""delta"": -686.0}, {""feature"": ""installment_rate"", ""from"": 4.0, ""to"": 3.0, ""delta"": -1.0}]","[""Requested loan amount could be reduced from 2746.0 to about 2060.0."", ""Installment burden could be lowered from 4.0 to about 3.0, for example with more income, a lower amount, or a down payment.""]"
german,german_000315,315,2,Use a shorter and more affordable repayment plan,0.38999999999999996,0.18023058772087097,0.21172933280467987,False,3,"[{""feature"": ""credit_amount"", ""from"": 2746.0, ""to"": 2334.0, ""delta"": -412.0}, {""feature"": ""duration"", ""from"": 36.0, ""to"": 27.0, ""delta"": -9.0}, {""feature"": ""installment_rate"", ""from"": 4.0, ""to"": 3.0, ""delta"": -1.0}]","[""Requested loan amount could be reduced from 2746.0 to about 2334.0."", ""Repayment duration could be shortened from 36.0 months to about 27.0 months."", ""Installment burden could be lowered from 4.0 to about 3.0, for example with more income, a lower amount, or a down payment.""]"
german,german_000315,315,3,Add guarantor support and clear other installment plans,0.38999999999999996,0.18023058772087097,0.47010231018066406,True,3,"[{""feature"": ""installment_rate"", ""from"": 4.0, ""to"": 3.0, ""delta"": -1.0}, {""feature"": ""other_debtors"", ""from"": ""a101"", ""to"": ""a103""}, {""feature"": ""other_installment_plans"", ""from"": ""a141"", ""to"": ""a143""}]","[""Installment burden could be lowered from 4.0 to about 3.0, for example with more income, a lower amount, or a down payment."", ""Adding support such as guarantor could make the application more acceptable."", ""Other installment plan status could change from other installment plan at bank to no other installment plan.""]"
german,german_000319,319,1,Reduce requested loan amount,0.38999999999999996,0.24500703811645508,0.24918906390666962,False,1,"[{""feature"": ""credit_amount"", ""from"": 3643.0, ""to"": 2732.0, ""delta"": -911.0}]","[""Requested loan amount could be reduced from 3643.0 to about 2732.0.""]"
german,german_000319,319,2,Use a shorter and more affordable repayment plan,0.38999999999999996,0.24500703811645508,0.2543843388557434,False,2,"[{""feature"": ""credit_amount"", ""from"": 3643.0, ""to"": 3097.0, ""delta"": -546.0}, {""feature"": ""duration"", ""from"": 15.0, ""to"": 11.0, ""delta"": -4.0}]","[""Requested loan amount could be reduced from 3643.0 to about 3097.0."", ""Repayment duration could be shortened from 15.0 months to about 11.0 months.""]"
german,german_000319,319,3,Add guarantor support and clear other installment plans,0.38999999999999996,0.24500703811645508,0.3724803626537323,False,1,"[{""feature"": ""other_debtors"", ""from"": ""a101"", ""to"": ""a103""}]","[""Adding support such as guarantor could make the application more acceptable.""]"
german,german_000320,320,1,Reduce requested loan amount,0.38999999999999996,0.2610839903354645,0.28320035338401794,False,2,"[{""feature"": ""credit_amount"", ""from"": 4249.0, ""to"": 3187.0, ""delta"": -1062.0}, {""feature"": ""installment_rate"", ""from"": 4.0, ""to"": 3.0, ""delta"": -1.0}]","[""Requested loan amount could be reduced from 4249.0 to about 3187.0."", ""Installment burden could be lowered from 4.0 to about 3.0, for example with more income, a lower amount, or a down payment.""]"
german,german_000320,320,2,Use a shorter and more affordable repayment plan,0.38999999999999996,0.2610839903354645,0.2935708165168762,False,3,"[{""feature"": ""credit_amount"", ""from"": 4249.0, ""to"": 3612.0, ""delta"": -637.0}, {""feature"": ""duration"", ""from"": 30.0, ""to"": 22.0, ""delta"": -8.0}, {""feature"": ""installment_rate"", ""from"": 4.0, ""to"": 3.0, ""delta"": -1.0}]","[""Requested loan amount could be reduced from 4249.0 to about 3612.0."", ""Repayment duration could be shortened from 30.0 months to about 22.0 months."", ""Installment burden could be lowered from 4.0 to about 3.0, for example with more income, a lower amount, or a down payment.""]"
german,german_000320,320,3,Add guarantor support and clear other installment plans,0.38999999999999996,0.2610839903354645,0.4147413671016693,True,2,"[{""feature"": ""installment_rate"", ""from"": 4.0, ""to"": 3.0, ""delta"": -1.0}, {""feature"": ""other_debtors"", ""from"": ""a101"", ""to"": ""a103""}]","[""Installment burden could be lowered from 4.0 to about 3.0, for example with more income, a lower amount, or a down payment."", ""Adding support such as guarantor could make the application more acceptable.""]"
german,german_000321,321,1,Reduce requested loan amount,0.38999999999999996,0.26629284024238586,0.2757600247859955,False,2,"[{""feature"": ""credit_amount"", ""from"": 1938.0, ""to"": 1454.0, ""delta"": -484.0}, {""feature"": ""installment_rate"", ""from"": 4.0, ""to"": 3.0, ""delta"": -1.0}]","[""Requested loan amount could be reduced from 1938.0 to about 1454.0."", ""Installment burden could be lowered from 4.0 to about 3.0, for example with more income, a lower amount, or a down payment.""]"
german,german_000321,321,2,Use a shorter and more affordable repayment plan,0.38999999999999996,0.26629284024238586,0.2912760376930237,False,3,"[{""feature"": ""credit_amount"", ""from"": 1938.0, ""to"": 1647.0, ""delta"": -291.0}, {""feature"": ""duration"", ""from"": 24.0, ""to"": 18.0, ""delta"": -6.0}, {""feature"": ""installment_rate"", ""from"": 4.0, ""to"": 3.0, ""delta"": -1.0}]","[""Requested loan amount could be reduced from 1938.0 to about 1647.0."", ""Repayment duration could be shortened from 24.0 months to about 18.0 months."", ""Installment burden could be lowered from 4.0 to about 3.0, for example with more income, a lower amount, or a down payment.""]"
german,german_000321,321,3,Add guarantor support and clear other installment plans,0.38999999999999996,0.26629284024238586,0.4443785548210144,True,2,"[{""feature"": ""installment_rate"", ""from"": 4.0, ""to"": 3.0, ""delta"": -1.0}, {""feature"": ""other_debtors"", ""from"": ""a101"", ""to"": ""a103""}]","[""Installment burden could be lowered from 4.0 to about 3.0, for example with more income, a lower amount, or a down payment."", ""Adding support such as guarantor could make the application more acceptable.""]"
german,german_000332,332,1,Reduce requested loan amount,0.38999999999999996,0.19466380774974823,0.21620601415634155,False,2,"[{""feature"": ""credit_amount"", ""from"": 7408.0, ""to"": 5556.0, ""delta"": -1852.0}, {""feature"": ""installment_rate"", ""from"": 4.0, ""to"": 3.0, ""delta"": -1.0}]","[""Requested loan amount could be reduced from 7408.0 to about 5556.0."", ""Installment burden could be lowered from 4.0 to about 3.0, for example with more income, a lower amount, or a down payment.""]"
german,german_000332,332,2,Use a shorter and more affordable repayment plan,0.38999999999999996,0.19466380774974823,0.2303656041622162,False,3,"[{""feature"": ""credit_amount"", ""from"": 7408.0, ""to"": 6297.0, ""delta"": -1111.0}, {""feature"": ""duration"", ""from"": 60.0, ""to"": 45.0, ""delta"": -15.0}, {""feature"": ""installment_rate"", ""from"": 4.0, ""to"": 3.0, ""delta"": -1.0}]","[""Requested loan amount could be reduced from 7408.0 to about 6297.0."", ""Repayment duration could be shortened from 60.0 months to about 45.0 months."", ""Installment burden could be lowered from 4.0 to about 3.0, for example with more income, a lower amount, or a down payment.""]"
german,german_000332,332,3,Add guarantor support and clear other installment plans,0.38999999999999996,0.19466380774974823,0.2991386353969574,False,2,"[{""feature"": ""installment_rate"", ""from"": 4.0, ""to"": 3.0, ""delta"": -1.0}, {""feature"": ""other_debtors"", ""from"": ""a101"", ""to"": ""a103""}]","[""Installment burden could be lowered from 4.0 to about 3.0, for example with more income, a lower amount, or a down payment."", ""Adding support such as guarantor could make the application more acceptable.""]"
german,german_000334,334,1,Reduce requested loan amount,0.38999999999999996,0.11292048543691635,0.1261262744665146,False,2,"[{""feature"": ""credit_amount"", ""from"": 4110.0, ""to"": 3082.0, ""delta"": -1028.0}, {""feature"": ""installment_rate"", ""from"": 3.0, ""to"": 2.0, ""delta"": -1.0}]","[""Requested loan amount could be reduced from 4110.0 to about 3082.0."", ""Installment burden could be lowered from 3.0 to about 2.0, for example with more income, a lower amount, or a down payment.""]"
german,german_000334,334,2,Use a shorter and more affordable repayment plan,0.38999999999999996,0.11292048543691635,0.1321440488100052,False,3,"[{""feature"": ""credit_amount"", ""from"": 4110.0, ""to"": 3494.0, ""delta"": -616.0}, {""feature"": ""duration"", ""from"": 24.0, ""to"": 18.0, ""delta"": -6.0}, {""feature"": ""installment_rate"", ""from"": 3.0, ""to"": 2.0, ""delta"": -1.0}]","[""Requested loan amount could be reduced from 4110.0 to about 3494.0."", ""Repayment duration could be shortened from 24.0 months to about 18.0 months."", ""Installment burden could be lowered from 3.0 to about 2.0, for example with more income, a lower amount, or a down payment.""]"
german,german_000334,334,3,Add guarantor support and clear other installment plans,0.38999999999999996,0.11292048543691635,0.2835434377193451,False,3,"[{""feature"": ""installment_rate"", ""from"": 3.0, ""to"": 2.0, ""delta"": -1.0}, {""feature"": ""other_debtors"", ""from"": ""a101"", ""to"": ""a103""}, {""feature"": ""other_installment_plans"", ""from"": ""a141"", ""to"": ""a143""}]","[""Installment burden could be lowered from 3.0 to about 2.0, for example with more income, a lower amount, or a down payment."", ""Adding support such as guarantor could make the application more acceptable."", ""Other installment plan status could change from other installment plan at bank to no other installment plan.""]"
german,german_000337,337,1,Reduce requested loan amount,0.38999999999999996,0.3618057370185852,0.3846544027328491,False,2,"[{""feature"": ""credit_amount"", ""from"": 1275.0, ""to"": 956.0, ""delta"": -319.0}, {""feature"": ""installment_rate"", ""from"": 4.0, ""to"": 3.0, ""delta"": -1.0}]","[""Requested loan amount could be reduced from 1275.0 to about 956.0."", ""Installment burden could be lowered from 4.0 to about 3.0, for example with more income, a lower amount, or a down payment.""]"
german,german_000337,337,2,Use a shorter and more affordable repayment plan,0.38999999999999996,0.3618057370185852,0.39033201336860657,True,3,"[{""feature"": ""credit_amount"", ""from"": 1275.0, ""to"": 1084.0, ""delta"": -191.0}, {""feature"": ""duration"", ""from"": 15.0, ""to"": 11.0, ""delta"": -4.0}, {""feature"": ""installment_rate"", ""from"": 4.0, ""to"": 3.0, ""delta"": -1.0}]","[""Requested loan amount could be reduced from 1275.0 to about 1084.0."", ""Repayment duration could be shortened from 15.0 months to about 11.0 months."", ""Installment burden could be lowered from 4.0 to about 3.0, for example with more income, a lower amount, or a down payment.""]"
german,german_000337,337,3,Add guarantor support and clear other installment plans,0.38999999999999996,0.3618057370185852,0.5230693817138672,True,2,"[{""feature"": ""installment_rate"", ""from"": 4.0, ""to"": 3.0, ""delta"": -1.0}, {""feature"": ""other_debtors"", ""from"": ""a101"", ""to"": ""a103""}]","[""Installment burden could be lowered from 4.0 to about 3.0, for example with more income, a lower amount, or a down payment."", ""Adding support such as guarantor could make the application more acceptable.""]"
german,german_000338,338,1,Reduce requested loan amount,0.38999999999999996,0.29727816581726074,0.3185666501522064,False,2,"[{""feature"": ""credit_amount"", ""from"": 4169.0, ""to"": 3127.0, ""delta"": -1042.0}, {""feature"": ""installment_rate"", ""from"": 4.0, ""to"": 3.0, ""delta"": -1.0}]","[""Requested loan amount could be reduced from 4169.0 to about 3127.0."", ""Installment burden could be lowered from 4.0 to about 3.0, for example with more income, a lower amount, or a down payment.""]"
german,german_000338,338,2,Use a shorter and more affordable repayment plan,0.38999999999999996,0.29727816581726074,0.32203081250190735,False,3,"[{""feature"": ""credit_amount"", ""from"": 4169.0, ""to"": 3544.0, ""delta"": -625.0}, {""feature"": ""duration"", ""from"": 24.0, ""to"": 18.0, ""delta"": -6.0}, {""feature"": ""installment_rate"", ""from"": 4.0, ""to"": 3.0, ""delta"": -1.0}]","[""Requested loan amount could be reduced from 4169.0 to about 3544.0."", ""Repayment duration could be shortened from 24.0 months to about 18.0 months."", ""Installment burden could be lowered from 4.0 to about 3.0, for example with more income, a lower amount, or a down payment.""]"
german,german_000338,338,3,Add guarantor support and clear other installment plans,0.38999999999999996,0.29727816581726074,0.477802038192749,True,2,"[{""feature"": ""installment_rate"", ""from"": 4.0, ""to"": 3.0, ""delta"": -1.0}, {""feature"": ""other_debtors"", ""from"": ""a101"", ""to"": ""a103""}]","[""Installment burden could be lowered from 4.0 to about 3.0, for example with more income, a lower amount, or a down payment."", ""Adding support such as guarantor could make the application more acceptable.""]"
german,german_000339,339,1,Reduce requested loan amount,0.38999999999999996,0.35792553424835205,0.400330513715744,True,2,"[{""feature"": ""credit_amount"", ""from"": 1521.0, ""to"": 1141.0, ""delta"": -380.0}, {""feature"": ""installment_rate"", ""from"": 4.0, ""to"": 3.0, ""delta"": -1.0}]","[""Requested loan amount could be reduced from 1521.0 to about 1141.0."", ""Installment burden could be lowered from 4.0 to about 3.0, for example with more income, a lower amount, or a down payment.""]"
german,german_000339,339,2,Use a shorter and more affordable repayment plan,0.38999999999999996,0.35792553424835205,0.4049030542373657,True,3,"[{""feature"": ""credit_amount"", ""from"": 1521.0, ""to"": 1293.0, ""delta"": -228.0}, {""feature"": ""duration"", ""from"": 10.0, ""to"": 8.0, ""delta"": -2.0}, {""feature"": ""installment_rate"", ""from"": 4.0, ""to"": 3.0, ""delta"": -1.0}]","[""Requested loan amount could be reduced from 1521.0 to about 1293.0."", ""Repayment duration could be shortened from 10.0 months to about 8.0 months."", ""Installment burden could be lowered from 4.0 to about 3.0, for example with more income, a lower amount, or a down payment.""]"
german,german_000339,339,3,Add guarantor support and clear other installment plans,0.38999999999999996,0.35792553424835205,0.5020971298217773,True,2,"[{""feature"": ""installment_rate"", ""from"": 4.0, ""to"": 3.0, ""delta"": -1.0}, {""feature"": ""other_debtors"", ""from"": ""a101"", ""to"": ""a103""}]","[""Installment burden could be lowered from 4.0 to about 3.0, for example with more income, a lower amount, or a down payment."", ""Adding support such as guarantor could make the application more acceptable.""]"
german,german_000340,340,1,Reduce requested loan amount,0.38999999999999996,0.2602890431880951,0.2751530110836029,False,2,"[{""feature"": ""credit_amount"", ""from"": 5743.0, ""to"": 4307.0, ""delta"": -1436.0}, {""feature"": ""installment_rate"", ""from"": 2.0, ""to"": 1.0, ""delta"": -1.0}]","[""Requested loan amount could be reduced from 5743.0 to about 4307.0."", ""Installment burden could be lowered from 2.0 to about 1.0, for example with more income, a lower amount, or a down payment.""]"
german,german_000340,340,2,Use a shorter and more affordable repayment plan,0.38999999999999996,0.2602890431880951,0.28152796626091003,False,3,"[{""feature"": ""credit_amount"", ""from"": 5743.0, ""to"": 4882.0, ""delta"": -861.0}, {""feature"": ""duration"", ""from"": 24.0, ""to"": 18.0, ""delta"": -6.0}, {""feature"": ""installment_rate"", ""from"": 2.0, ""to"": 1.0, ""delta"": -1.0}]","[""Requested loan amount could be reduced from 5743.0 to about 4882.0."", ""Repayment duration could be shortened from 24.0 months to about 18.0 months."", ""Installment burden could be lowered from 2.0 to about 1.0, for example with more income, a lower amount, or a down payment.""]"
german,german_000340,340,3,Add guarantor support and clear other installment plans,0.38999999999999996,0.2602890431880951,0.3685707449913025,False,2,"[{""feature"": ""installment_rate"", ""from"": 2.0, ""to"": 1.0, ""delta"": -1.0}, {""feature"": ""other_debtors"", ""from"": ""a101"", ""to"": ""a103""}]","[""Installment burden could be lowered from 2.0 to about 1.0, for example with more income, a lower amount, or a down payment."", ""Adding support such as guarantor could make the application more acceptable.""]"
german,german_000341,341,1,Reduce requested loan amount,0.38999999999999996,0.312663197517395,0.3158227205276489,False,1,"[{""feature"": ""credit_amount"", ""from"": 3599.0, ""to"": 2699.0, ""delta"": -900.0}]","[""Requested loan amount could be reduced from 3599.0 to about 2699.0.""]"
german,german_000341,341,2,Use a shorter and more affordable repayment plan,0.38999999999999996,0.312663197517395,0.32264286279678345,False,2,"[{""feature"": ""credit_amount"", ""from"": 3599.0, ""to"": 3059.0, ""delta"": -540.0}, {""feature"": ""duration"", ""from"": 21.0, ""to"": 16.0, ""delta"": -5.0}]","[""Requested loan amount could be reduced from 3599.0 to about 3059.0."", ""Repayment duration could be shortened from 21.0 months to about 16.0 months.""]"
german,german_000341,341,3,Add guarantor support and clear other installment plans,0.38999999999999996,0.312663197517395,0.36818671226501465,False,1,"[{""feature"": ""other_debtors"", ""from"": ""a101"", ""to"": ""a103""}]","[""Adding support such as guarantor could make the application more acceptable.""]"
german,german_000343,343,1,Reduce requested loan amount,0.38999999999999996,0.2972167134284973,0.300688236951828,False,1,"[{""feature"": ""credit_amount"", ""from"": 4439.0, ""to"": 3329.0, ""delta"": -1110.0}]","[""Requested loan amount could be reduced from 4439.0 to about 3329.0.""]"
german,german_000343,343,2,Use a shorter and more affordable repayment plan,0.38999999999999996,0.2972167134284973,0.30799436569213867,False,2,"[{""feature"": ""credit_amount"", ""from"": 4439.0, ""to"": 3773.0, ""delta"": -666.0}, {""feature"": ""duration"", ""from"": 18.0, ""to"": 14.0, ""delta"": -4.0}]","[""Requested loan amount could be reduced from 4439.0 to about 3773.0."", ""Repayment duration could be shortened from 18.0 months to about 14.0 months.""]"
german,german_000343,343,3,Add guarantor support and clear other installment plans,0.38999999999999996,0.2972167134284973,0.6137828230857849,True,2,"[{""feature"": ""other_debtors"", ""from"": ""a102"", ""to"": ""a103""}, {""feature"": ""other_installment_plans"", ""from"": ""a141"", ""to"": ""a143""}]","[""Adding support such as guarantor could make the application more acceptable."", ""Other installment plan status could change from other installment plan at bank to no other installment plan.""]"
german,german_000353,353,1,Reduce requested loan amount,0.38999999999999996,0.23319518566131592,0.25661489367485046,False,2,"[{""feature"": ""credit_amount"", ""from"": 6199.0, ""to"": 4649.0, ""delta"": -1550.0}, {""feature"": ""installment_rate"", ""from"": 4.0, ""to"": 3.0, ""delta"": -1.0}]","[""Requested loan amount could be reduced from 6199.0 to about 4649.0."", ""Installment burden could be lowered from 4.0 to about 3.0, for example with more income, a lower amount, or a down payment.""]"
german,german_000353,353,2,Use a shorter and more affordable repayment plan,0.38999999999999996,0.23319518566131592,0.25587955117225647,False,3,"[{""feature"": ""credit_amount"", ""from"": 6199.0, ""to"": 5269.0, ""delta"": -930.0}, {""feature"": ""duration"", ""from"": 12.0, ""to"": 9.0, ""delta"": -3.0}, {""feature"": ""installment_rate"", ""from"": 4.0, ""to"": 3.0, ""delta"": -1.0}]","[""Requested loan amount could be reduced from 6199.0 to about 5269.0."", ""Repayment duration could be shortened from 12.0 months to about 9.0 months."", ""Installment burden could be lowered from 4.0 to about 3.0, for example with more income, a lower amount, or a down payment.""]"
german,german_000353,353,3,Add guarantor support and clear other installment plans,0.38999999999999996,0.23319518566131592,0.3642098307609558,False,2,"[{""feature"": ""installment_rate"", ""from"": 4.0, ""to"": 3.0, ""delta"": -1.0}, {""feature"": ""other_debtors"", ""from"": ""a101"", ""to"": ""a103""}]","[""Installment burden could be lowered from 4.0 to about 3.0, for example with more income, a lower amount, or a down payment."", ""Adding support such as guarantor could make the application more acceptable.""]"
german,german_000355,355,1,Reduce requested loan amount,0.38999999999999996,0.13353678584098816,0.15113309025764465,False,2,"[{""feature"": ""credit_amount"", ""from"": 1246.0, ""to"": 934.0, ""delta"": -312.0}, {""feature"": ""installment_rate"", ""from"": 4.0, ""to"": 3.0, ""delta"": -1.0}]","[""Requested loan amount could be reduced from 1246.0 to about 934.0."", ""Installment burden could be lowered from 4.0 to about 3.0, for example with more income, a lower amount, or a down payment.""]"
german,german_000355,355,2,Use a shorter and more affordable repayment plan,0.38999999999999996,0.13353678584098816,0.1618812382221222,False,3,"[{""feature"": ""credit_amount"", ""from"": 1246.0, ""to"": 1059.0, ""delta"": -187.0}, {""feature"": ""duration"", ""from"": 24.0, ""to"": 18.0, ""delta"": -6.0}, {""feature"": ""installment_rate"", ""from"": 4.0, ""to"": 3.0, ""delta"": -1.0}]","[""Requested loan amount could be reduced from 1246.0 to about 1059.0."", ""Repayment duration could be shortened from 24.0 months to about 18.0 months."", ""Installment burden could be lowered from 4.0 to about 3.0, for example with more income, a lower amount, or a down payment.""]"
german,german_000355,355,3,Add guarantor support and clear other installment plans,0.38999999999999996,0.13353678584098816,0.5238474607467651,True,3,"[{""feature"": ""installment_rate"", ""from"": 4.0, ""to"": 3.0, ""delta"": -1.0}, {""feature"": ""other_debtors"", ""from"": ""a101"", ""to"": ""a103""}, {""feature"": ""other_installment_plans"", ""from"": ""a142"", ""to"": ""a143""}]","[""Installment burden could be lowered from 4.0 to about 3.0, for example with more income, a lower amount, or a down payment."", ""Adding support such as guarantor could make the application more acceptable."", ""Other installment plan status could change from other installment plan at store to no other installment plan.""]"
german,german_000359,359,1,Reduce requested loan amount,0.38999999999999996,0.27876752614974976,0.2932828366756439,False,2,"[{""feature"": ""credit_amount"", ""from"": 2406.0, ""to"": 1804.0, ""delta"": -602.0}, {""feature"": ""installment_rate"", ""from"": 4.0, ""to"": 3.0, ""delta"": -1.0}]","[""Requested loan amount could be reduced from 2406.0 to about 1804.0."", ""Installment burden could be lowered from 4.0 to about 3.0, for example with more income, a lower amount, or a down payment.""]"
german,german_000359,359,2,Use a shorter and more affordable repayment plan,0.38999999999999996,0.27876752614974976,0.30820009112358093,False,3,"[{""feature"": ""credit_amount"", ""from"": 2406.0, ""to"": 2045.0, ""delta"": -361.0}, {""feature"": ""duration"", ""from"": 30.0, ""to"": 22.0, ""delta"": -8.0}, {""feature"": ""installment_rate"", ""from"": 4.0, ""to"": 3.0, ""delta"": -1.0}]","[""Requested loan amount could be reduced from 2406.0 to about 2045.0."", ""Repayment duration could be shortened from 30.0 months to about 22.0 months."", ""Installment burden could be lowered from 4.0 to about 3.0, for example with more income, a lower amount, or a down payment.""]"
german,german_000359,359,3,Add guarantor support and clear other installment plans,0.38999999999999996,0.27876752614974976,0.4803140461444855,True,2,"[{""feature"": ""installment_rate"", ""from"": 4.0, ""to"": 3.0, ""delta"": -1.0}, {""feature"": ""other_debtors"", ""from"": ""a101"", ""to"": ""a103""}]","[""Installment burden could be lowered from 4.0 to about 3.0, for example with more income, a lower amount, or a down payment."", ""Adding support such as guarantor could make the application more acceptable.""]"
german,german_000362,362,1,Reduce requested loan amount,0.38999999999999996,0.317645400762558,0.3461498022079468,False,2,"[{""feature"": ""credit_amount"", ""from"": 2247.0, ""to"": 1685.0, ""delta"": -562.0}, {""feature"": ""installment_rate"", ""from"": 2.0, ""to"": 1.0, ""delta"": -1.0}]","[""Requested loan amount could be reduced from 2247.0 to about 1685.0."", ""Installment burden could be lowered from 2.0 to about 1.0, for example with more income, a lower amount, or a down payment.""]"
german,german_000362,362,2,Use a shorter and more affordable repayment plan,0.38999999999999996,0.317645400762558,0.3531571924686432,False,3,"[{""feature"": ""credit_amount"", ""from"": 2247.0, ""to"": 1910.0, ""delta"": -337.0}, {""feature"": ""duration"", ""from"": 12.0, ""to"": 9.0, ""delta"": -3.0}, {""feature"": ""installment_rate"", ""from"": 2.0, ""to"": 1.0, ""delta"": -1.0}]","[""Requested loan amount could be reduced from 2247.0 to about 1910.0."", ""Repayment duration could be shortened from 12.0 months to about 9.0 months."", ""Installment burden could be lowered from 2.0 to about 1.0, for example with more income, a lower amount, or a down payment.""]"
german,german_000362,362,3,Add guarantor support and clear other installment plans,0.38999999999999996,0.317645400762558,0.5504935383796692,True,3,"[{""feature"": ""installment_rate"", ""from"": 2.0, ""to"": 1.0, ""delta"": -1.0}, {""feature"": ""other_debtors"", ""from"": ""a101"", ""to"": ""a103""}, {""feature"": ""other_installment_plans"", ""from"": ""a142"", ""to"": ""a143""}]","[""Installment burden could be lowered from 2.0 to about 1.0, for example with more income, a lower amount, or a down payment."", ""Adding support such as guarantor could make the application more acceptable."", ""Other installment plan status could change from other installment plan at store to no other installment plan.""]"
german,german_000364,364,1,Reduce requested loan amount,0.38999999999999996,0.32519403100013733,0.3423928916454315,False,2,"[{""feature"": ""credit_amount"", ""from"": 2473.0, ""to"": 1855.0, ""delta"": -618.0}, {""feature"": ""installment_rate"", ""from"": 4.0, ""to"": 3.0, ""delta"": -1.0}]","[""Requested loan amount could be reduced from 2473.0 to about 1855.0."", ""Installment burden could be lowered from 4.0 to about 3.0, for example with more income, a lower amount, or a down payment.""]"
german,german_000364,364,2,Use a shorter and more affordable repayment plan,0.38999999999999996,0.32519403100013733,0.3496520221233368,False,3,"[{""feature"": ""credit_amount"", ""from"": 2473.0, ""to"": 2102.0, ""delta"": -371.0}, {""feature"": ""duration"", ""from"": 18.0, ""to"": 14.0, ""delta"": -4.0}, {""feature"": ""installment_rate"", ""from"": 4.0, ""to"": 3.0, ""delta"": -1.0}]","[""Requested loan amount could be reduced from 2473.0 to about 2102.0."", ""Repayment duration could be shortened from 18.0 months to about 14.0 months."", ""Installment burden could be lowered from 4.0 to about 3.0, for example with more income, a lower amount, or a down payment.""]"
german,german_000364,364,3,Add guarantor support and clear other installment plans,0.38999999999999996,0.32519403100013733,0.4976247549057007,True,2,"[{""feature"": ""installment_rate"", ""from"": 4.0, ""to"": 3.0, ""delta"": -1.0}, {""feature"": ""other_debtors"", ""from"": ""a101"", ""to"": ""a103""}]","[""Installment burden could be lowered from 4.0 to about 3.0, for example with more income, a lower amount, or a down payment."", ""Adding support such as guarantor could make the application more acceptable.""]"
german,german_000367,367,1,Reduce requested loan amount,0.38999999999999996,0.2271757423877716,0.23298652470111847,False,1,"[{""feature"": ""credit_amount"", ""from"": 3650.0, ""to"": 2738.0, ""delta"": -912.0}]","[""Requested loan amount could be reduced from 3650.0 to about 2738.0.""]"
german,german_000367,367,2,Use a shorter and more affordable repayment plan,0.38999999999999996,0.2271757423877716,0.23570916056632996,False,2,"[{""feature"": ""credit_amount"", ""from"": 3650.0, ""to"": 3102.0, ""delta"": -548.0}, {""feature"": ""duration"", ""from"": 18.0, ""to"": 14.0, ""delta"": -4.0}]","[""Requested loan amount could be reduced from 3650.0 to about 3102.0."", ""Repayment duration could be shortened from 18.0 months to about 14.0 months.""]"
german,german_000367,367,3,Add guarantor support and clear other installment plans,0.38999999999999996,0.2271757423877716,0.34735631942749023,False,1,"[{""feature"": ""other_debtors"", ""from"": ""a101"", ""to"": ""a103""}]","[""Adding support such as guarantor could make the application more acceptable.""]"
